name,brand,category,price,ingredients,url,type,store
Fullmoon Serum,Graydon,treatments,87.0,"moringa oleifera leaf extract, malachite extract, glycerin, cassia angustifolia seed polysaccharide, vigna aconitifolia seed extract, maltodextrin, khaya senegalensis bark extract, hydrolyzed hibiscus esculentus extract, dextrin, moringa oleifera seed extract, tanacetum annuum flower, phenethyl alcohol, pentylene glycol, propanediol, algin, cellulose gum, triethyl citrate, citrus aurantium bergamia fruit extract, ananas sativus fruit extract, coffea arabica leaf, prunus armeniaca fruit extract, jasminum officinale flower, musa sapientum fruit extract, cucumis melo cantalupensis fruit extract, cinnamomum zeylanicum bark extract, vanilla planifolia fruit extract, limonene, linalool, citral",https://credobeauty.com//collections/treatments/products/fullmoon-serum,clean,Credo
Infusion,African Botanics,treatments,200.0,"aqua, hamamelis virginia  extract, sodium chloride, butylene glycol, hydrolyzed lupine protein, helichrysum stoechas extract, hydrolyzed pea, hydrolyzed millet, yeast extract, caprylidcapric triglyceride, persea gratissima oil unsaponifiables, pavlova lutheri extract, chlorella sorokiniana extract, glycerin, myrothamus flabellifolius plant extract, fucus vesiculosis extract, aspalathus linearis tea extract, cyclopia genistoides leaf extract, kigelia africana fruit extract, equisetum arvense extract, ubiquinone, ascorbyl palmitate, hyaluronic acid complex, sodium hyaluronate, salix alba extract, althaea officinalis extract, anthemis nobilis flower extract, citrus aurantium flower extract, allantoin, lactic acid, sodium citrate, tetrasodium glutamate diacetate, myrtrimonium bromide, rosa centifolia flower extract, sclerocarya birrea seed oil, aloe ferox leaf, helichrysum angustifolium flower, lutein, ethylhexylglycerin, phenoxyethanol organic wild",https://credobeauty.com//collections/treatments/products/infusion,clean,Credo
Lip Kit: Plumper + Buffer Duo,BYBI Beauty,treatments,22.0,"Buffer, prunus amygdalus dulcis oil, sucrose, agave tequilana leaf extract, prunus avium seed oil, rhus verniciflua peel cera, fragaria vesca fruit extract, maltodextrin, tocopherol, eugenol, citric acid, cinnamomum zeylanicum leaf oil, benzyl benzoate Plumper, butyrospermum parkii, rhus verniciflua peel cera, vitis vinifera seed oil, copernicia cerifera wax, mentha arvensis leaf oil, limonene, tocopherol, eugenol, cinnamomum zeylanicum leaf oil, capsicum frutescens resin, benzyl benzoate, linalool, cinnamal, citrus aurantium dulcis peel oil, citral, gerianol, cinnamyl alchohol, isoeugenol, citric acid",https://credobeauty.com//collections/treatments/products/lip-kit-plumper-buffer-duo,clean,Credo
Superfood 360 Serum,Evolve Organic Beauty,treatments,50.0,"aqua, rosa damascena flower water, citrus aurantium amara flower water, glycerin, hydrolyzed plukenetia volubilis seed extract, caryodendron orinocense seed oil, aloe barbadensis leaf juice powder, sodium hyaluronate, hydrolyzed lepidium meyenii root, sodium levulinate, lysolecithin, sclerotium gum, sodium dehydroacetate, xanthan gum, isoamyl laurate, pullulan, sodium anisate, maltodextrin, isoamyl cocoate, silica, sodium benzoateingredients from organic farming",https://credobeauty.com//collections/treatments/products/superfood-360-serum,clean,Credo
Zenicure Rejuvenating Facial Oil,Yuni,treatments,35.0,"caprylic, persea gratissima oil, prunus amygdalus dulcis oil, cananga odorata oil, cannabis sativa seed oil, rubus fruticosus seed oil, spilanthes acmella flower extract, mirabilis jalapa callus extract, lilium candidum leaf cell extract, pogostemon cablin oil, glyceryl caprylate, glyceryl undecylenate",https://credobeauty.com//collections/treatments/products/zenicure-rejuvenating-facial-oil,clean,Credo
Radiant Rani Brightening Facial Serum,Ranavat Botanics,treatments,90.0,"sesamum indicum, oryza sativa, caprylic, rubia cordifolia, crocus sativus, symplocos racemosa, cyperus rotundus, vetiveria zizanoides, glycyrrhiza glabra, cinnamomum tamala, prunus cerasoides, nelumbo nucifera, inula racemosa, curcuma longa, berberis aristata, mesua ferrea, butea menosperma, callicarpa macrophylla, ficus bengalensis, brassica campestris,,tocopherol+, rosa damascenacertified organic vegetable",https://credobeauty.com//collections/treatments/products/radiant-rani,clean,Credo
Light Reveal (Formule Intensif No. 1),Wabi-Sabi Botanicals,treatments,36.0,"carapa guianensis oil, paullinia cupana fruit infusion, caryocar brasiliensis fruit oil, mauritia flexuosa oil, supercritical hippophae rhamnoides fruit oil organically grown wild",https://credobeauty.com//collections/treatments/products/light-reveal-formule-intensif-no-1,clean,Credo
Balancing Act (Formule Intensif No. 2),Wabi-Sabi Botanicals,treatments,36.0,"psidium guajava seed oil, plukenetia volubilis seed oil, supercritical borago officinalis seed oilorganically grown wild",https://credobeauty.com//collections/treatments/products/balancing-act-formule-intensif-no-2,clean,Credo
Age Gracefully (Formule Intensif No. 3),Wabi-Sabi Botanicals,treatments,59.0,"caryodendron orinocense oil, euterpe oleracea fruit oil, coffea arabica oil organically grown wild",https://credobeauty.com//collections/treatments/products/age-gracefully-formule-intensif-no-3,clean,Credo
Blemish Correct (Formule Intensif No. 5),Wabi-Sabi Botanicals,treatments,34.0,"silybum marianum seed oil, brassica alba seed oil, supercritical curcuma xanthorrhiza root oil, supercritical santalum spicatum seed oil certified organic ingredient sustainably farmed ingredient",https://credobeauty.com//collections/treatments/products/blemish-correct-formule-intensif-no-5,clean,Credo
Sen Face Serum,Khus + Khus,treatments,80.0,"camellia oleifera, ribes nigrum +, squalane, mauritia flexuosa, lavandula angustifolia +, boswellia serrata +, ecocert hemp extract co2, rhododendron anthopogon+, vetiveria zizanoides, vit E mixed tocopherols denotes organic+sustainably wild harvested",https://credobeauty.com//collections/treatments/products/sen-face-serum,clean,Credo
Stem Cell Serum,Indie Lee,treatments,135.0,"water, glycerin, sodium hyaluronate, pyrus malus fruit extract, echinacea angustifolia meristem cell culture, phyllostachys edulis shoot, rhododendron ferrugineum flower extract, lysolecithin, sclerotium gum, xanthan gum, pullulan, gluconolactone, sodium benzoate, calcium gluconate, citric acid, potassium sorbate",https://credobeauty.com//collections/treatments/products/stem-cell-serum,clean,Credo
PlantGenius Survival Serum,Alpyn Beauty,treatments,68.0,"aloe barbadensis leaf juice, sodium hyaluronate, glycerin, sodium acrylates copolymer, squalane, capryloyl glycerin, diheptyl succinate, mica, hydrolyzed lupine protein, lecithin, titanium dioxide, 3, zinc oxide, centella asiatica meristem cell culture, xanthan gum, dehydroacetic acid, benzyl alcohol, linoleic acid, azelaic acid, tripeptide, potassium sorbate, hydrolyzed sodium hyaluronate, lactic acid, glycolic acid, lavandula angustifolia oil, citrus aurantium dulcis oil, tin oxide, caesalpinia sappan bark extract, sodium phytate, tocopherol, helianthus annuus seed oil, arctostaphylos uva ursi leaf extract, water, glycyrrhiza glabra root extract, simmondsia chinensis seed oil, salvia officinalis leaf extract, arnica montana flower extract, borago officinalis flower extract, calendula officinalis flower extract, chamomilla recutita flower extract",https://credobeauty.com//collections/treatments/products/plantgenius-survival-serum,clean,Credo
I-Waken Eye Serum,Indie Lee,treatments,48.0,"aqua, propanediol, glycerin, alcohol, dicaprylyl ether, polyglyceryl, caprylic, sodium levulinate, sclerotium gum, simmondsia chinensis seed oil, squalane, jojoba esters, chondrus crispus, sodium anisate, pyrus sorbus bud extract, sodium dehydroacetate, cetyl alcohol, polyglyceryl, sodium hyaluronate, galactaric acid, tocopherol, citric acid, aesculus hippocastanum seed extract, arnica montana flower extract, centaurea cyanus flower extract, chamomilla recutita flower extract,hamamelis virginiana leaf extract, ribes nigrum leaf extract, spirulina maxima extract, helianthus annuus seed oil",https://credobeauty.com//collections/treatments/products/i-waken-eye-serum,clean,Credo
Topical-C,The Nue Co,treatments,70.0,"tapioca starch, l, ferulic acid, avena sativa  kernel flour, aloe barbadensis  powder",https://credobeauty.com//collections/treatments/products/topical-c,clean,Credo
Goldie Face Roller,Skin Gym,treatments,68.0,Water resistant gold,https://credobeauty.com//collections/treatments/products/goldie-face-roller,clean,Credo
Detox Hydrating Gel,Goldfaden M.D.,treatments,68.0,"water, propanediol, glycerin, carrageenan, gluconolactone, sodium benzoate, calcium gluconate, saccharide isomerate, citric acid, sodium citrate, sodium hyaluronate, glycerin marrubium vulgare, meristem cell culture xanthan gum, malva sylvestris extract, alchemilla vulgaris extract, melissa officinalis leaf extract, mentha piperita leaf extract, veronica officinalis extract, achillea millefolium extract, primula veris extract, xanthan gum, cellulose gum, salicylic acid, centella asiatica extract, euterpe oleracea fruit extract, potassium sorbate, sorbic acid, phoenix dactylifera fruit extract",https://credobeauty.com//collections/treatments/products/detox-hydrating-gel,clean,Credo
Very Gentle Calming Serum,Trilogy,treatments,46.0,"aqua, aloe barbadensis leaf juice, prunus amygdalus dulcis oil, cetearyl olivate, phragmites kharka extract, poria cocos extract, sorbitan olivate, chamomilla recutita flower extract, benzyl alcohol, olea europaea fruit oil, oenothera biennis seed oil, glycine soja oil, xanthan gum, aristotelia chilensis seed oil, dehydroacetic acid, citric acid, rosmarinus officinalis leaf extract, calendula officinalis flower oil, camellia sinensis leaf extract, preserved with dehydroacetic acid benzyl alcohol",https://credobeauty.com//collections/treatments/products/very-gentle-calming-serum,clean,Credo
Eye Lift Serum,Osea,treatments,60.0,"aqua, sodium hyaluronate, montmorillonite, caprooyl tetrapeptide, sorbitol, ascophyllum nodosum extract, enteromorpha compressa extract, palmaria palmata extract, fucus serratus extract, glycerin, beta glucan, panthenol, hydrolyzed vegetable protein, allantoin, aloe barbadensis leaf extract, gigartina skottsbergii extract, macrocystis pyrifera extract, undaria pinnatifida extract, resveratrol, lonicera caprifolium extract, lonicera japonica extract, dextran, maltodextrin, citric acid, potassium sorbate organic ingredient",https://credobeauty.com//collections/treatments/products/eye-gel-serum,clean,Credo
Jade Facial Roller,Skin Gym,treatments,32.0,natural jade,https://credobeauty.com//collections/treatments/products/jade-facial-roller,clean,Credo
Amethyst Facial Roller,Skin Gym,treatments,42.0,amethyst crystal,https://credobeauty.com//collections/treatments/products/amethyst-facial-roller,clean,Credo
Hyaluronic Eye Complex,Evolve Organic Beauty,treatments,24.0,"aqua, aloe barbadensis leaf water, glycerin, cucumis sativus fruit extract, sodium hyaluronate, polianthes tuberosa extract, aloe barbadensis leaf juice powder, amorphophallus konjac root powder, sodium levulinate, sodium dehydroacetate, potassium sorbate, sodium anisate, citric acid, sodium benzoate",https://credobeauty.com//collections/treatments/products/hyaluronic-eye-complex,clean,Credo
Rainforest Rescue Blemish Serum,Evolve Organic Beauty,treatments,30.0,"aqua, glycerin, copaifera officinalis resin, carapa guaianensis seed oil, euterpe oleracea fruit oil, salix nigra bark extract, aloe barbadensis leaf juice powder, xanthan gum, lecithin, sclerotium gum, pullulan, sodium dehydroacetate, sodium levulinate, sodium anisate, parfum, lactic acid, linalol, d, silica",https://credobeauty.com//collections/treatments/products/rainforest-rescue-blemish-serum,clean,Credo
Signal Peptides Firming Serum,Juice Beauty,treatments,110.0,"aloe barbadensis, glycerin, coconut alkanes, caprylic, squalane, polyglyceryl, dicaprylyl maleate, cetyl alcohol, olea europaea, butyrospermum parkii, hydrolyzed rice bran extract, phosphatidylglycerol, polyglyceryl, glycine soja sterols, vaccinium angustifolium, linum usitatissimum, helianthus annuus, hyaluronic acid, tocopherol, glyceryl cocoate, coco, cetearyl olivate, sorbitan olivate, cetyl hydroxyethylcellulose, xanthan gum, caprylyl glycol, squalene, gluconolactone, leuconostoc, sodium benzoate, triethyl citrate, citrus aurantium bergamia, citrus aurantium dulcis",https://credobeauty.com//collections/treatments/products/signal-peptides-firming-serum,clean,Credo
Back to Life Hydration Serum,Pai,treatments,78.0,"aqua, glycerin, lactobacillus ferment, cocos nucifera fruit extract, simmondsia chinensis seed oil, hyaluronic acid, kunzea pomifera fruit extract, syzygium luehmannii fruit extract, tasmannia lanceolata fruit extract, sodium levulinate, lysolecithin, sclerotium gum, sodium anisate, xanthan gum, pullulan, helianthus annuus seed oil, jasminum grandiflorum flower extract, litsea cubeba fruit oil, pelargonium graveolens oil, lactic acid, tocopherol silica naturally occurring in essential oils, geraniol, citronellol, limonene, linalool",https://credobeauty.com//collections/treatments/products/back-to-life-hydration-serum,clean,Credo
Rad Face Oil,AKT Therapy,treatments,82.0,"calendula officinalis flower extract, vitis vinifera oil, prunus cerasus kernel oil, persea americana seed oil, opuntia ficus seed oil, simmondsia oil, rubus idaeus seed oil, limnanthes alba seed oil, helichrysum italicum oilorganic",https://credobeauty.com//collections/treatments/products/rad-face-oil,clean,Credo
Supercharge Serum,BYBI Beauty,treatments,44.0,"squalane, raphanus sativus seed extract, aleurites moluccana seed oil, limnanthes alba seed oil, camellia japonica seed oil, plukenetia volubilis seed oil, citrullus vulgaris seed oil, echium plantagineum seed oil, tocopherol, oenothera biennis oil, opuntia ficus, oryza sativa bran oil, papaver somniferum seed oil, chamomilla recutita flower oil, citronellol, pelargonium graveolens flower oil, geraniol, jasminum grandiflorum flower extract, citral, linalool, helianthus annuus seed oil, cymbopogon flexuosus oil, limonene, rosmarinus officinalis leaf extract, eugenol, isoeugenol",https://credobeauty.com//collections/treatments/products/supercharge-serum,clean,Credo
Clear Skin Advanced Face Serum,Province Apothecary,treatments,76.0,"camellia seed oil, argan oil, jojoba seed oil [infused with calendula flowers, plantain leaves, gotu kola, green tea leaf, urtica dioica leaf comfrey flowers], rosehip seed oil, raspberry seed oil, neem seed oil, sea buckthorn oil, vitamin e, turmeric root oil, frankincense oil, immortelle oil, myrrh oil certified organic",https://credobeauty.com//collections/treatments/products/clear-skin-advanced-face-serum,clean,Credo
Supreme-C Treatment,Nuori,treatments,129.0,"glycerin, water, vitamin c, damask rose, pentylene glycol, arginine, gluconolactone, hyaluronic acid, ferulic acid, citronellol, sodium gluconate, fragrance",https://credobeauty.com//collections/treatments/products/supreme-c-treatment,clean,Credo
Maqui Berry Beauty Drops PM,SkinOwl,treatments,85.0,"raw, organic, cold, pure aristotelia chilensis oil, vanilla planifolia co2 extract, citrus reticulata oil",https://credobeauty.com//collections/treatments/products/maqui-berry-beauty-drops-pm,clean,Credo
Rebound- Organic Antioxidant Renewal & Boosting Serum,Suntegrity,treatments,78.0,"camellia oleifera seed oil, helianthus annuus seed oil, cera alba, adansonia digitata fruit oil, opuntia ficus indica seed oil, punica granatum seed oil, hippophae rhamnoides fruit oil, rubus idaeus seed oil, maranta arundinacea root powder, calendula officinalis flower extract, arctostaphylos uva, centella asiatica leaf extract, glycyrrhiza uralensis root etxract, althaea officinalis root extract, vaccinium myrtillus fruit extract, curcuma longa root extract, silybum marianum seed extract, helichrysum arenarium flower extract, citrus sinensis essential oil, hibiscus flavor oil, rosmarinus officinalis leaf extract organic note, but not vegan",https://credobeauty.com//collections/treatments/products/rebound-organic-antioxidant-renewal-boosting-serum,clean,Credo
